source,score,level
Gene10490__GPT2,1.3630249568432948,1
Gene10490__GPT2_reverse,-0.9035524914484819,1
Gene109__SLC29A1,0.35363733055473884,1
Gene119800002__SLC38A2,-0.19616856699944724,1
Gene1199__GOT2,1.3630249568432948,1
Gene1199__GOT2_reverse,-0.7822664946130351,1
Gene125000002__SLC38A2,0.12844176459255427,1
Gene1338__AKR1B1,3.163857529839644,1
Gene1397__SDHA_SDHD_SDHC_SDHB,-0.6358255280470358,1
Gene1433__TMLHE,0.3068962815165276,1
Gene1561__AKR1B1,0.6278254769602094,1
Gene156__AKR1B1,1.900645667813966,1
Gene1684__orphanReacr0907_reverse,0.8888862287234368,1
Gene172__ASNS,0.506328164247905,1
Gene17300002__SLC38A2,-0.6383947190903669,1
Gene1758__orphanReacr1384,1.08152479704442,1
Gene1766__orphanReacr1435,-0.4700262065387688,1
Gene1767__orphanReacr1437,-0.12069969534978842,1
Gene177300002__orphanReacPHEt2m,-0.19616856699944724,1
Gene178__GOT2,1.3630249568432948,1
Gene178__GOT2_reverse,-0.07695821362729617,1
Gene2341__PRDX6_reverse,-0.57669411394535,1
Gene241__CDIPT,-0.09248719014060537,1
Gene241__CDIPT_reverse,-0.0844478559946217,1
Gene330__CMPK1_reverse,-0.09248719014060537,1
Gene3422__orphanReacALAARGCYSr,-1.0057628066601996,1
Gene3468__orphanReacASPHISCYSr,0.23996318180403392,1
Gene3474__orphanReacCYSASNMETr,-0.28201620378863623,1
Gene3480__orphanReacCYSASPPHEr,0.27728031105539697,1
Gene3483__orphanReacCYSGLUTRPr,0.8770211632240067,1
Gene3484__orphanReacCYSLEUTHRr,-0.5815649959620188,1
Gene3485__orphanReacCYSSERMETr,-0.18403360526322082,1
Gene3490__orphanReacCYSTYRASNr,-0.5723526860645717,1
Gene3558__orphanReacTYRCYSTHRr,-0.6065258124273167,1
Gene3636__GOT1,1.3630249568432948,1
Gene3636__GOT1_reverse,-0.07695821362729617,1
Gene3656__CTPS1,1.3630249568432948,1
Gene3777__TALDO1,-1.015698601973572,1
Gene4741__FH,-0.6358255280470358,1
Gene4760__AKR1B1,-1.8796288742132312,1
Gene5473__GOT2,1.3630249568432948,1
Gene5557__ADA,-1.490790553645219,1
Gene5592__GPT2,1.3630249568432948,1
Gene5592__GPT2_reverse,-1.577655547883851,1
Gene5633__orphanReacASNtm,-0.6383947190903669,1
Gene5698__CEPT1,-0.09248719014060537,1
Gene5761__GOT1,1.3630249568432948,1
Gene5761__GOT1_reverse,-0.7279973989371169,1
Gene5767__SLC29A1,0.13616599435746798,1
Gene5908__GOT2,0.7939087811334663,1
Gene5909__GOT2,1.3630249568432948,1
Gene6248__PLD2,-0.0844478559946217,1
Gene6254__PLD2,-0.4700262065387688,1
Gene6581__orphanReac3MHISc,0.4656370133721094,1
Gene6581__orphanReac3MHISc_reverse,-1.4464813725794776,1
Gene6630__orphanReacMETTRANSc,-1.2973422556600842,1
Gene6630__orphanReacMETTRANSc_reverse,0.27555791849579153,1
Gene7095__orphanReacASNPHECYSr,-0.5587464913283521,1
Gene7102__orphanReacCYSGLNMETr,-0.1421393787957153,1
Gene7103__orphanReacCYSGLUHISr,0.5663931255733257,1
Gene7285__PGLS,-0.2302545902881374,1
Gene7319__PSAT1,0.13666178066594498,1
Gene7326__SRM,-0.5727920545539876,1
Gene7328__TKT_reverse,-1.015698601973572,1
Gene7347__GOT1,1.3630249568432948,1
Gene7347__GOT1_reverse,-0.7822664946130351,1
Gene7350__GOT1,1.3630249568432948,1
Gene7350__GOT1_reverse,-0.7989203194812919,1
Gene7359__orphanReacPROASNCYSr,-0.36815511049442295,1
Gene738300002__SLC38A2,-0.39816429689559707,1
Gene7423__orphanReacTYRCYSGLYr,0.5065413038632796,1
Gene7547__GFPT1,1.3630249568432948,1
Gene7548__SHMT1,1.2160559497773225,1
Gene7548__SHMT1_reverse,-0.4700262065387688,1
Gene756__GAMT,0.4656370133721094,1
Gene756__GAMT_reverse,-1.7812277568325896,1
Gene7572__GMPS,-0.21049811387361156,1
Gene8417__THRA,1.2160559497773225,1
Gene89600002__SLC38A2,-0.2599623592418438,1
Gene9058__GCLC_GCLM,-0.8712890671971372,1
Gene9063__GLS,1.3630249568432948,1
Gene922200002__SLC38A2,0.27555791849579153,1
Gene9339__OAT,1.3630249568432948,1
Gene9388__PCK2,-0.7012303170326154,1
Gene942__BCAT2,1.3630249568432948,1
Gene9440__PTDSS2_reverse,-0.4700262065387688,1
Gene959100002__SLC38A2,-0.6969405325673208,1
Gene9616__GOT2_reverse,1.3630249568432948,1
Gene9641__BCAT2,1.3630249568432948,1
Gene965__GOT1,1.3630249568432948,1
Gene965__GOT1_reverse,-0.9035524914484819,1
Gene9683__GPT2,1.3630249568432948,1
Gene9683__GPT2_reverse,-1.577655547883851,1
Gene9706__AKR1B1,0.6278254769602094,1
Gene974__BCAT2,1.3630249568432948,1
Gene9891__orphanReacMETtm,0.27555791849579153,1
Gene9892__orphanReacthr_mt,-0.6969405325673208,1
parent_of_Metab__HMDB0000050_c1,0.35363733055473884,1
parent_of_Metab__HMDB0000050_c1_____Metab__HMDB0000742_c1,0.5156716582319236,1
parent_of_Metab__HMDB0000051_m1_____Metab__HMDB0000208_m1,-0.9035524914484819,1
parent_of_Metab__HMDB0000089_c1,0.13616599435746798,1
parent_of_Metab__HMDB0000094_c1,-1.5880892917123208,1
parent_of_Metab__HMDB0000094_m1,-1.5880892917123208,1
parent_of_Metab__HMDB0000095_c1,-0.09248719014060537,1
parent_of_Metab__HMDB0000095_c1_____Metab__HMDB0001000_c1,-0.09248719014060537,1
parent_of_Metab__HMDB0000099_c1,-0.027800116551376354,1
parent_of_Metab__HMDB0000123_c1,1.2160559497773225,1
parent_of_Metab__HMDB0000123_c1_____Metab__HMDB0000574_c1,0.7743620174779237,1
parent_of_Metab__HMDB0000123_m1,1.2160559497773225,1
parent_of_Metab__HMDB0000133_c1,-0.2916942236026924,1
parent_of_Metab__HMDB0000134_c1,-0.6358255280470358,1
parent_of_Metab__HMDB0000134_m1,-0.6358255280470358,1
parent_of_Metab__HMDB0000139_c1,0.8794880929286921,1
parent_of_Metab__HMDB0000139_m1,0.8794880929286921,1
parent_of_Metab__HMDB0000148_c1,1.3630249568432948,1
parent_of_Metab__HMDB0000148_m1,1.3630249568432948,1
parent_of_Metab__HMDB0000156_c1,-0.5587881843121871,1
parent_of_Metab__HMDB0000156_m1,-0.5587881843121871,1
parent_of_Metab__HMDB0000161_c1,-1.2973422556600842,1
parent_of_Metab__HMDB0000161_m1,-1.2973422556600842,1
parent_of_Metab__HMDB0000162_c1_____Metab__HMDB0000574_c1,0.005507807473017452,1
parent_of_Metab__HMDB0000162_m1,0.12844176459255427,1
parent_of_Metab__HMDB0000177_c1_____Metab__HMDB0000574_c1,-0.27092794437039835,1
parent_of_Metab__HMDB0000187_c1,-0.4700262065387688,1
parent_of_Metab__HMDB0000187_c1_____Metab__HMDB0000574_c1,-0.42037003503520615,1
parent_of_Metab__HMDB0000190_c1,2.282478443198781,1
parent_of_Metab__HMDB0000190_m1,2.282478443198781,1
parent_of_Metab__HMDB0000195_c1,-1.490790553645219,1
parent_of_Metab__HMDB0000208_c1,-0.9035524914484819,1
parent_of_Metab__HMDB0000208_m1,-0.9035524914484819,1
parent_of_Metab__HMDB0000211_c1,-0.0844478559946217,1
parent_of_Metab__HMDB0000254_c1,0.3068962815165276,1
parent_of_Metab__HMDB0000254_c1_____Metab__HMDB0000725_c1,0.2766826997252202,1
parent_of_Metab__HMDB0000254_m1,0.3068962815165276,1
parent_of_Metab__HMDB0000254_m1_____Metab__HMDB0000725_m1,0.2766826997252202,1
parent_of_Metab__HMDB0000263_c1,-0.7012303170326154,1
parent_of_Metab__HMDB0000263_m1,-0.7012303170326154,1
parent_of_Metab__HMDB0000296_c1,0.9144244300687523,1
parent_of_Metab__HMDB0000299_c1,1.08152479704442,1
parent_of_Metab__HMDB0000574_c1,-0.12069969534978842,1
parent_of_Metab__HMDB0000618_c1,1.94642770462439,1
parent_of_Metab__HMDB0000641_m1,-0.39816429689559707,1
parent_of_Metab__HMDB0000806_c1,-0.3351406475107989,1
parent_of_Metab__HMDB0000905_c1,-1.3615876163237903,1
parent_of_Metab__HMDB0000939_c1,0.4656370133721094,1
parent_of_Metab__HMDB0000939_c1_____Metab__M00213_c1,0.4656370133721094,1
parent_of_Metab__HMDB0000939_c1_____Metab__Ndmelys_c1,0.4656370133721094,1
parent_of_Metab__HMDB0001185_c1,-1.7812277568325896,1
parent_of_Metab__HMDB0001294_c1,-0.6024152330043646,1
parent_of_Metab__HMDB0001397_c1,-1.6719712892210834,1
parent_of_Metab__HMDB0001401_c1,-0.9941847551972441,1
parent_of_Metab__HMDB0001401_c1_____Metab__HMDB0001508_c1,-0.9941847551972441,1
parent_of_Metab__HMDB0001401_c1_____Metab__HMDB0003335_c1,-0.9941847551972441,1
parent_of_Metab__HMDB0001414_c1,0.8888862287234368,1
parent_of_Metab__HMDB0003229_c1,0.890786150972884,1
ACO1,-2.4298340333421966,2
ADSL,-0.7073834582293137,2
AHCYL1,0.6339429640692132,2
AKR1B1,1.9562755420378504,2
BSG,2.3190723129136823,2
CAD,1.3466154001889474,2
CBS,-0.18689012284438458,2
CTPS1,1.3466154001889474,2
ENO1,-0.7746569767959084,2
FH,-1.540477158238352,2
G6PD,-1.0769093256195525,2
GAMT,-1.0375389180006718,2
GFPT1,1.3466154001889474,2
GLS,1.3466154001889474,2
GPI,-1.0769093256195525,2
HK1,-1.892175680096297,2
HK2,-1.892175680096297,2
IDH1,-1.399506989589776,2
IDH2,-0.9832206522560093,2
IREB2,-1.6961742056160871,2
KMT2A,0.7346183405034343,2
KMT5A,0.7346183405034343,2
LDHA,3.3505622037735825,2
MDH1,-0.8925095651392041,2
Metab__3htmelys_c,1.1938704796527677,2
Metab__3mhis_c,-1.5475469557578247,2
Metab__4mtob_c,0.22620416748537278,2
Metab__HC02056_c,-0.15037534496353716,2
Metab__HMDB0000019_m,-0.9832206522560093,2
Metab__HMDB0000050_e,0.30613964774308805,2
Metab__HMDB0000051_c,-1.51550973309636,2
Metab__HMDB0000051_m,1.3466154001889474,2
Metab__HMDB0000064_c,-1.9000679709070036,2
Metab__HMDB0000072_m,-1.6961742056160871,2
Metab__HMDB0000082_c,-0.15037534496353716,2
Metab__HMDB0000089_e,0.08356257905522818,2
Metab__HMDB0000095_g,-0.15037534496353716,2
Metab__HMDB0000097_c,-0.537113278954257,2
Metab__HMDB0000098_c,-2.0045236615007695,2
Metab__HMDB0000099_e,-0.08418771497063318,2
Metab__HMDB0000123_e,1.1938704796527677,2
Metab__HMDB0000128_c,0.42087123816631233,2
Metab__HMDB0000133_e,-0.35430935646056033,2
Metab__HMDB0000149_c,-0.537113278954257,2
Metab__HMDB0000156_e,-0.6282247414398648,2
Metab__HMDB0000156_x,-0.6282247414398648,2
Metab__HMDB0000159_e,-0.2564911661918293,2
Metab__HMDB0000161_e,-1.3917243464319942,2
Metab__HMDB0000162_e,0.07565977160670183,2
Metab__HMDB0000167_e,-0.7702425910654477,2
Metab__HMDB0000168_e,-0.7100248366932187,2
Metab__HMDB0000177_e,-0.3218094891363586,2
Metab__HMDB0000187_e,-0.537113278954257,2
Metab__HMDB0000189_c,-1.0769093256195525,2
Metab__HMDB0000190_x,2.3190723129136823,2
Metab__HMDB0000193_c,-1.9098154635006082,2
Metab__HMDB0000193_m,-1.9098154635006082,2
Metab__HMDB0000195_e,-1.5939787051504752,2
Metab__HMDB0000205_c,-0.8581042443800799,2
Metab__HMDB0000205_m,-0.8581042443800799,2
Metab__HMDB0000208_e,-0.9832206522560093,2
Metab__HMDB0000208_x,-0.9832206522560093,2
Metab__HMDB0000223_c,-0.5410143743484959,2
Metab__HMDB0000223_m,-1.1188204056651767,2
Metab__HMDB0000243_c,-1.335201731133084,2
Metab__HMDB0000243_m,-0.4497560831855443,2
Metab__HMDB0000254_x,0.2582835270110315,2
Metab__HMDB0000296_e,0.8819959794473745,2
Metab__HMDB0000362_c,-0.7746569767959084,2
Metab__HMDB0000491_m,-0.9832206522560093,2
Metab__HMDB0000574_e,-0.17924601075708177,2
Metab__HMDB0000641_e,-0.46341377398353695,2
Metab__HMDB0000695_m,-0.9832206522560093,2
Metab__HMDB0000696_e,0.22620416748537278,2
Metab__HMDB0000707_c,-0.8752676590066114,2
Metab__HMDB0000707_m,-0.9832206522560093,2
Metab__HMDB0000731_c,-0.17924601075708177,2
Metab__HMDB0000868_c,1.9597004417678614,2
Metab__HMDB0001000_c,0.08356257905522818,2
Metab__HMDB0001022_m,0.2582835270110315,2
Metab__HMDB0001068_c,-1.0991751393507319,2
Metab__HMDB0001112_c,-1.5658158115911323,2
Metab__HMDB0001197_m,0.2582835270110315,2
Metab__HMDB0001201_m,0.2582835270110315,2
Metab__HMDB0001270_c,-0.6730430727197073,2
Metab__HMDB0001342_c,-0.7746569767959084,2
Metab__HMDB0001368_c,-0.8022082637590736,2
Metab__HMDB0001401_r,-1.0769093256195525,2
Metab__HMDB0001413_c,-0.15037534496353716,2
Metab__HMDB0001414_e,0.8556753693274192,2
Metab__HMDB0001434_c,1.3466154001889474,2
Metab__HMDB0001489_c,0.13660795043235227,2
Metab__HMDB0001508_c,-1.139216769990398,2
Metab__HMDB0001521_c,-0.3988193387746948,2
Metab__HMDB0001532_c,-1.0769093256195525,2
Metab__HMDB0001565_c,-1.9000679709070036,2
Metab__HMDB0001586_c,-1.0769093256195525,2
Metab__HMDB0001846_c,1.1938704796527677,2
Metab__HMDB0001846_m,1.1938704796527677,2
Metab__HMDB0002104_m,0.2544328968624749,2
Metab__HMDB0002757_c,1.3466154001889474,2
Metab__HMDB0003971_c,-0.48213133869176655,2
Metab__HMDB0003974_c,-0.9832206522560093,2
Metab__HMDB0003974_m,-0.9832206522560093,2
Metab__HMDB0004045_c,-0.9832206522560093,2
Metab__HMDB0006532_c,0.8576330965323609,2
Metab__HMDB0062628_c,-0.9707287302863763,2
Metab__HMDB0062643_c,-0.3034072583860798,2
Metab__HMDB0062755_c,-0.5739921065692724,2
Metab__M00213_c,0.42087123816631233,2
Metab__M01389_c,-1.0769093256195525,2
Metab__Ndmelys_c,0.42087123816631233,2
Metab__alaargcys_c,-1.0888907565521784,2
Metab__argcysgly_c,0.7377795312618108,2
Metab__argcysser_c,-0.48618171434691637,2
Metab__argvalcys_c,-0.17924601075708177,2
Metab__asnphecys_c,-0.6281819220657557,2
Metab__asphiscys_c,0.18977329039393429,2
Metab__cdpdag_hs_c,-0.15037534496353716,2
Metab__cysasnmet_c,-0.34439635440800176,2
Metab__cysaspphe_c,0.2279671616693081,2
Metab__cysglnmet_c,-0.20118778730434464,2
Metab__cysgluhis_c,0.5241769527933808,2
Metab__cysglutrp_c,0.8434507521990563,2
Metab__cysleuthr_c,-0.6516203081777932,2
Metab__cyssermet_c,-0.24406879995525946,2
Metab__cystyrasn_c,-0.6421569106740637,2
Metab__dag_hs_c,-0.2133726715447203,2
Metab__glylyscys_c,0.7377795312618108,2
Metab__hisargcys_c,-0.33303968599293354,2
Metab__lyscyshis_c,-0.33303968599293354,2
Metab__mi1p_D_c,-0.14214893417513946,2
Metab__mlthf_c,-0.537113278954257,2
Metab__pail_hs_c,-0.20169833142268967,2
Metab__proargcys_c,-0.05011032024236124,2
Metab__proasncys_c,-0.43265224735312263,2
Metab__procys_c,-0.05011032024236124,2
Metab__ps_hs_c,-0.9382136422694749,2
Metab__r5p_c,1.9597004417678614,2
Metab__sercysarg_c,-0.48618171434691637,2
Metab__tyrcysgly_c,0.46279877608636155,2
Metab__tyrcysthr_c,-0.6772672313716933,2
Metab__vanilpyr_c,-0.9832206522560093,2
ODC1,0.8556753693274192,2
P4HA2,0.3226334320335217,2
PFAS,1.3466154001889474,2
PGAM1,-0.6730430727197073,2
PGD,1.9597004417678614,2
PGM1,-1.0769093256195525,2
PLD2,-0.4818778748190837,2
PRDX6,-0.6466165259296236,2
SETD2,0.7346183405034343,2
SETDB1,0.7346183405034343,2
SLC25A1,-2.382106482698546,2
SLC29A1,-0.10645225688551595,2
SLC38A2,-0.9782132432773596,2
SUV39H1,0.7346183405034343,2
THRA,1.1938704796527677,2
TKT,-1.0991751393507319,2
parent_of_Gene2341__PRDX6_reverse1,-0.6466165259296236,2
parent_of_Gene9058__GCLC_GCLM1,-0.9499105636576421,2
ACAT1,0.7092091662009561,3
ACTN1,0.21434917882628807,3
AKT1,-1.3158371797998436,3
ARF1,-0.21434917882628807,3
ATR,0.9868154324846675,3
CARM1,0.6194951172835352,3
CASP3,1.5992722561424129,3
CAV1,-2.5977671861008362,3
CCAR2,-0.9868154324846675,3
CDK1,1.7029281909373115,3
CSNK2A1,0.8019810739164083,3
DTL,-0.9868154324846675,3
EGFR,-0.21434917882628807,3
EGLN2,-0.43667999503238253,3
FGFR1,3.7112479232609146,3
FYN,1.4104213830552976,3
GNAI1,0.21434917882628807,3
Gene10357__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene10362__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene10364__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene10365__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene10371__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene10508__PLD2,-0.26878053461835144,3
Gene10517__SMPD1,-1.6244052824031399,3
Gene1170__PLD2,-0.26878053461835144,3
Gene1493__SLC29A1_reverse,1.1335116601833972,3
Gene1541__ALDH4A1_reverse,0.5112931192423137,3
Gene2341__PRDX6,-0.3767371350306119,3
Gene243__CDS2,0.11218263803792627,3
Gene2557__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2560__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2561__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2568__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2616__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2629__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2636__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2637__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2648__ACADVL_HADHA_HADHB,0.5150950266736211,3
Gene2764__orphanReacMAL_Ltx_reverse,-0.35859998005344085,3
Gene2807__orphanReacSFCYSc,0.08374536400088729,3
Gene2810__orphanReacMALt_reverse,-0.35859998005344085,3
Gene2978__orphanReac2OXOADPt_TRANSPORTER3_reverse,-0.7092091662009561,3
Gene315__SLC29A1_reverse,0.3427098647893991,3
Gene3200002__orphanReac3MOBt2im,-0.7092091662009561,3
Gene3300002__orphanReac3MOPt2im,-0.7092091662009561,3
Gene330__CMPK1,-0.8637497967087568,3
Gene3422__orphanReacALAARGCYSr_reverse,-0.8138543111698586,3
Gene3454__orphanReacARGVALCYSr_reverse,0.08374536400088729,3
Gene3460__orphanReacLYSCYSHISr_reverse,-0.06772865237206219,3
Gene3468__orphanReacASPHISCYSr_reverse,0.4474716389200055,3
Gene3474__orphanReacCYSASNMETr_reverse,-0.07891438884403461,3
Gene3480__orphanReacCYSASPPHEr_reverse,0.48516597107190995,3
Gene3483__orphanReacCYSGLUTRPr_reverse,1.095102906885632,3
Gene3484__orphanReacCYSLEUTHRr_reverse,-0.3816720407823883,3
Gene3485__orphanReacCYSSERMETr_reverse,0.01989966036110923,3
Gene3489__orphanReacPROARGCYSr_reverse,0.21095860934267754,3
Gene3490__orphanReacCYSTYRASNr_reverse,-0.3723390517027881,3
Gene3520__orphanReacSERCYSARGr_reverse,-0.21858989888023295,3
Gene3558__orphanReacTYRCYSTHRr_reverse,-0.40696873675291256,3
Gene3711__IMPDH2,-0.3051307014925782,3
Gene3782__TKT_reverse,3.206286403883313,3
Gene393100002__MPC1_MPC2,-0.5854932220407902,3
Gene4347__PLD2,-0.26878053461835144,3
Gene4760__AKR1B1_reverse,-1.7300266372758177,3
Gene5558__ADA,-1.3167459502480972,3
Gene5703__PCYT1A,0.11218263803792627,3
